Query_ID,Query_Text,Index_Name,Document_ID,Author,Book,Aphorism_Number,Aphorism_Content,Search_Score,Relevance_Score,Evaluator_Comments
Q4,How does art relate to nature?,aphorisms_stemmed,JcVe2ZcBtDh5HkqoB4pc,Friedrich Wilhelm Nietzsche,The Joyful Wisdom,100,"_Learning to do Homage._--One must learn the art of homage, as well as the art of contempt. Whoever goes in new paths and has led many persons therein, discovers with astonishment how awkward and incompetent all of them are in the expression of their gratitude, and indeed how rarely gratitude _is able_ even to express itself. It is always as if something comes into people's throats when their gratitude wants to speak so that it only hems and haws, and becomes silent again. The way in which a thinker succeeds in tracing the effect of his thoughts, and their transforming and convulsing power, is almost a comedy: it sometimes seems as if those who have been operated upon felt profoundly injured thereby, and could only assert their independence, which they suspect to be threatened, by all kinds of improprieties. It needs whole generations in order merely to devise a courteous convention of gratefulness; it is only very late that the period arrives when something of spirit and genius enters into gratitude Then there is usually some one who is the great receiver of thanks, not only for the good he himself has done, but mostly for that which has been gradually accumulated by his predecessors, as a treasure of what is highest and best.",9.366028,0,
Q4,How does art relate to nature?,aphorisms_stemmed,ycVe2ZcBtDh5HkqoHI1f,Friedrich Wilhelm Nietzsche,The Joyful Wisdom,333,"_What does Knowing Mean?--Non ridere, non lugere, neque detestari, sed intelligere!_ says Spinoza, so simply and sublimely, as is his wont. Nevertheless, what else is this _intelligere_ ultimately, but just the form in which the three other things become perceptible to us all at once? A result of the diverging and opposite impulses of desiring to deride, lament and execrate? Before knowledge is possible each of these impulses must first have brought forward its one-sided view of the object or event. The struggle of these one-sided views occurs afterwards, and out of it there occasionally arises a compromise, a pacification, a recognition of rights on all three sides, a sort of justice and agreement: for in virtue of the justice and agreement all those impulses can maintain themselves in existence and retain their mutual rights. We, to whose consciousness only the closing reconciliation scenes and final settling of accounts of these long processes manifest themselves, think on that account that _intelligere_ is something conciliating, just and good, something essentially antithetical to the impulses; whereas it is only _a certain relation of the impulses to one another._ For a very long time conscious thinking was regarded as the only thinking: it is now only that the truth dawns upon us that the greater part of our intellectual activity goes on unconsciously and unfelt by us; I believe, however, that the impulses which are here in mutual conflict understand rightly how to make themselves felt by _one another,_ and how to cause pain:--the violent sudden exhaustion which overtakes all thinkers, may have its origin here (it is the exhaustion of the battle-field). Aye, perhaps in our struggling interior there is much concealed _heroism,_ but certainly nothing divine, or eternally-reposing-in-itself, as Spinoza supposed. _Conscious_ thinking, and especially that of the philosopher, is the weakest, and on that account also the relatively mildest and quietest mode of thinking: and thus it is precisely the philosopher who is most easily misled concerning the nature of knowledge.",8.850932,0,
Q4,How does art relate to nature?,aphorisms_stemmed,HcVe2ZcBtDh5HkqoGI1m,Friedrich Wilhelm Nietzsche,The Joyful Wisdom,290,"_One Thing is Needful_--To ""give style"" to one's character--that is a grand and a rare art! He who surveys all that his nature presents in its strength and in its weakness, and then fashions it into an ingenious plan, until everything appears artistic and rational, and even the weaknesses enchant the eye--exercises that admirable art. Here there has been a great amount of second nature added, there a portion of first nature has been taken away:--in both cases with long exercise and daily labour at the task. Here the ugly, which does not permit of being taken away, has been concealed, there it has been re-interpreted into the sublime. Much of the vague, which refuses to take form, has been reserved and utilised for the perspectives:--it is meant to give a hint of the remote and immeasurable. In the end, when the work has been completed, it is revealed how it was the constraint of the same taste that organised and fashioned it in whole and in part: whether the taste was good or bad is of less importance than one thinks,--it is sufficient that it was _a taste!_--It will be the strong imperious natures which experience their most refined joy in such constraint, in such confinement and perfection under their own law; the passion of their violent volition lessens at the sight of all disciplined nature, all conquered and ministering nature: even when they have palaces to build and gardens to lay out, it is not to their taste to allow nature to be free.--It is the reverse with weak characters who have not power over themselves, and _hate_ the restriction of style: they feel that if this repugnant constraint were laid upon them, they would necessarily become _vulgarised_ under it: they become slaves as soon as they serve, they hate service. Such intellects--they may be intellects of the first rank--are always concerned with fashioning and interpreting themselves and their surroundings as _free_ nature--wild, arbitrary, fantastic, confused and surprising: and it is well for them to do so, because only in this manner can they please themselves! For one thing is needful: namely, that man should _attain to_ satisfaction with himself--be it but through this or that fable and artifice: it is only then that man's aspect is at all endurable! He who is dissatisfied with himself is ever ready to avenge himself on that account: we others will be his victims, if only in having always to endure his ugly aspect. For the aspect of the ugly makes one mean and sad.",8.779428,1,
Q4,How does art relate to nature?,aphorisms_stemmed,QcVe2ZcBtDh5HkqoCIoo,Friedrich Wilhelm Nietzsche,The Joyful Wisdom,107,"_Our Ultimate Gratitude to Art._--If we had not approved of the Arts and invented this sort of cult of the untrue, the insight into the general untruth and falsity of things now given us by science--an insight into delusion and error as conditions of intelligent and sentient existence--would be quite unendurable. _Honesty_ would have disgust and suicide in its train. Now, however, our honesty has a counterpoise which helps us to escape such consequences;--namely, Art, as the _good-will_ to illusion. We do not always restrain our eyes from rounding off and perfecting in imagination: and then it is no longer the eternal imperfection that we carry over the river of Becoming--for we think we carry a _goddess,_ and are proud and artless in rendering this service. As an æsthetic phenomenon existence is still _endurable_ to us; and by Art, eye and hand and above all the good conscience are given to us, _to be able_ to make such a phenomenon out of ourselves. We must rest from ourselves occasionally by contemplating and looking down upon ourselves, and by laughing or weeping _over_ ourselves from an artistic remoteness: we must discover the _hero,_ and likewise the _fool,_ that is hidden in our passion for knowledge; we must now and then be joyful in our folly, that we may continue to be joyful in our wisdom! And just because we are heavy and serious men in our ultimate depth, and are rather weights than men, there is nothing that does us so much good as the _fool's cap and bells:_ we need them in presence of ourselves--we need all arrogant, soaring, dancing, mocking, childish and blessed Art, in order not to lose the _free dominion over things_ which our ideal demands of us. It would be _backsliding_ for us, with our susceptible integrity, to lapse entirely into morality, and actually become virtuous monsters and scarecrows, on account of the over-strict requirements which we here lay down for ourselves. We ought also to _be able_ to stand _above_ morality, and not only stand with the painful stiffness of one who every moment fears to slip and fall, but we should also be able to soar and play above it! How could we dispense with Art for that purpose, how could we dispense with the fool?--And as long as you are still _ashamed_ of yourselves in any way, you still do not belong to us! BOOK THIRD",8.740777,1,
Q4,How does art relate to nature?,aphorisms_stemmed,icVe2ZcBtDh5HkqoMJHQ,Ludwig Feuerbach,The Essence of Religion,25,"If we reduce the world or Nature to a totality of abstract qualities, to a metaphysical,  to a merely imagined object, and consider this abstract world as the real world, then it is a logical necessity to consider it as finite. The world is not given to us through the act of thinking, not at least through the metaphysical and hyperphysical thinking which abstracts from the real world and founds its true and highest existence upon such abstraction - the world is given to us through life, by perception, by the senses. For an abstract being which only thinks there exists no light, because it has no eyes, no warmth, because it has no feeling, in general no world because it has no organ for its perception ; for such a being there exists in reality nothing. The world, therefore, exists for us only because we are no logical or metaphysical beings, because we are other beings, because we are more than mere logicians and metaphysicians. But just this plus appears to the metaphysical thinker as a minus , this negation of the art of thinking as an absolute negation. Nature to him is nothing but the opposite of mind. This merely negative and abstract definition he makes her positive definition, her essence. Consequently it is a contradiction to consider as a positive being that being, or rather that nonentity which is only the negation of the act of thinking, which is an imagined thing, but according to its nature an object of the senses, that is antagonistic to the act of thinking and to the mind. The being which exists in thought is for the thinker the true essence, therefore it is self-evident to him that a being which does not exist in thought cannot be a true, eternal, original essence. It implies already a contradiction for the mind to think only of its opposite ; it is only in harmony with itself when it thinks only itself (on the standpoint of metaphysical speculation) or at least (on the standpoint of theism) when it thinks an essence which expresses nothing but the nature of the act of thinking, which is given only by thought, and which therefore in itself is nothing but an imagined being. Thus Nature disappears into nothing. But still she exists , though according to the thinker she neither can nor should be. How then does the metaphysician explain her existence ? By a self-privation, a self-negation, a self-denial of the mind which apparently is a voluntary once but which in very truth is contradictory to, and only enforced upon his inner nature. But if Nature on the standpoint of abstract thinking disappears into nothing, on the other hand on the standpoint of the real observation and contemplation of the world, that creative mind disappears into nothing. On this standpoint all deductions of the world from God, of Nature from the mind, of physics from metaphysics, of the real from the abstract, are proved to be nothing but logical plays.",8.739898,0,
Q4,How does art relate to nature?,aphorisms_stemmed,gcVe2ZcBtDh5HkqoII7e,Friedrich Wilhelm Nietzsche,The Joyful Wisdom,379,"_The Fool's Interruption._--It is not a misanthrope who has written this book: the hatred of men costs too dear to-day. To hate as they formerly hated _man,_ in the fashion of Timon, completely, without qualification, with all the heart, from the pure _love_ of hatred--for that purpose one would have to renounce contempt:--and how much refined pleasure, how much patience, how much benevolence even, do we owe to contempt! Moreover we are thereby the ""elect of God"": refined contempt is our taste and privilege, our art, our virtue perhaps, we, the most modern amongst the moderns!... Hatred, on the contrary, makes equal, it puts men face to face, in hatred there is honour; finally, in hatred there is _fear,_ quite a large amount of fear. We fearless ones, however, we, the most intellectual men of the period, know our advantage well enough to live without fear as the most intellectual persons of this age. People will not easily behead us, shut us up, or banish us; they will not even ban or burn our books. The age loves intellect, it loves us, and needs us, even when we have to give it to understand that we are artists in despising; that all intercourse with men is something of a horror to us; that with all our gentleness, patience, humanity and courteousness, we cannot persuade our nose to abandon its prejudice against the proximity of man; that we love nature the more, the less humanly things are done by her, and that we love art _when_ it is the flight of the artist from man, or the raillery of the artist at man, or the raillery of the artist at himself....",8.53877,0,
Q4,How does art relate to nature?,aphorisms_stemmed,ZcVe2ZcBtDh5HkqoL5HU,Ludwig Feuerbach,The Essence of Religion,16,"Creation and preservation are inseparable. If, therefore, a being different from Nature - a God - is our creator, he is also our preserver, and not the power of the air, of heat, of the water or of bread, but the power of God sustains and preserves us. « In him we live and move and have our being.» « Not bread » says Luther, « but the word of God nourishes also the body naturally, as it creates and preserves all things.» « Because it exists, he ( God ) nourishes by it and under it, so that we do not see it, and think that the bread does it. But where it does not exist, he nourishes without the ""bread, through his word only, as he does it by the bread.» «In fine, all creatures are God's masks and mummeries which he permits to assist him in all kind of work that he otherwise can, and really does perform without their co-operation.» But if, instead of Nature, God is our preserver, Nature is a mere disguise of the Deity, and, therefore, a superfluous and imaginary being, just as vice versa, God is a superfluous and imaginary being if Nature preserves us. But now it is manifest and undeniable that we owe our preservation only to the peculiar effects, qualities and powers of natural beings, therefore we are not only entitled, but compelled, to conclude that we owe also our origin to Nature. We are placed right in the midst of Nature, and should our beginning, our origin, lie outside of Nature ? We live within Nature, with Nature, by Nature, and should we still not be of her ? What a contradiction !",8.382241,1,
Q4,How does art relate to nature?,aphorisms_stemmed,-cVe2ZcBtDh5HkqoM5Ey,Ludwig Feuerbach,The Essence of Religion,53,"The belief in God is either the belief in Nature (the objective being) as a human (subjective) being, or the belief in the human essence as the essence of Nature. The former is the natural religion, polytheism, (22) this one spiritual or human religion, monotheism. The polytheist sacrifices himself to Nature, he gives to the human eye and heart the power and government over Nature ; the polytheist makes the human being dependent on Nature, the monotheist makes Nature dependent on the human being; the former says: if Nature does not exist, I do not exist ; but the latter says vice versa : if I do not exist, the world, Nature does not exist. The first principle of religion is : lam nothing compared with Nature, everything compared with m,e is God ; everything inspires me with the feeling of dependence ; everything can bring me, although only accidentally, fortune and misfortune, welfare and destruction, (but man originally does not distinguish between cause and accidental motive); therefore everything is a motive of religion. Religion on the stand-point of such non-critical feeling of dependence is fetishism so-called, the basis of polytheism. But the conclusion of religion is : everything is nothing compared with me - all the magnificence of the stars, the supreme Gods of polytheism disappear before the magnificence of the human soul ; all the power of the world before the power of the human heart ; all the necessity of dead unconscious Nature, before the necessity of the human, conscious being ; for everything is only a means for me. But Nature would not exist for me, if she existed by herself, if she were not from God. If she were by herself and therefore had the cause of her existence in herself, she would for this very reason have also an independent essence, an original existence and essence without any relation to myself, and independent from me. The signification of Nature, according to which she appears to be nothing for herself , but only a means for man, is therefore to be traced back only to creation ; but this signification is manifested above all in those instances where man - as  in distress, in danger of death - comes into collision with Nature, which however is sacrificed to man's welfare - in the miracles. Therefore the premise of the miracle is creation ; the miracle is the conclusion, the consequence , the truth of creation. Creation is in the same relation to the miracle, as the species to the single individual ; the miracle is the act of creation in a special , single case. Or, creation is theory ; its practice and application is the miracle. God is the cause , man the end of the world  God is the first being in theory , but man is the first being m practice. Nature is nothing for God - nothing but a plaything of his power - but only in order that in an exigency, or rather generally, she is and can do nothing against man. In the creator man drops the limits of his essence, of his « soul,» in the miracle the limits of his existence, of his body ; there he makes his invisible, thinking and reflected essence, here his individual, practical, visible essence, the essence of the world ; then he legitimates the miracle ; here he only performs it. The miracle accomplishes the end of religion in a sensual, popular way - the dominion of man over Nature, the divinity of man becomes a palpable truth. God works miracles, but upon man's prayer and although not upon an especial prayer, still in man's sense , in agreement with his most secret innermost wishes. Sarah laughed when in her old age the Lord promised her a little son, but nevertheless even then descendants were still her highest thought and wish. The secret worker of miracles therefore is man, but in the progress of time - time discloses every secret - he will and must become the manifest , visible worker of miracles. At first man receives miracles, finally he works miracles himself; at first he is the object of God, finally God himself at first God only in heart, in mind, in thought, finally, God in flesh. But thought",8.213964,0,
Q4,How does art relate to nature?,aphorisms_stemmed,pcVd2ZcBtDh5Hkqo_oha,Friedrich Wilhelm Nietzsche,The Joyful Wisdom,3,"_Noble and Ignoble._--To ignoble natures all noble, magnanimous sentiments appear inexpedient, and on that account first and foremost, as incredible: they blink with their eyes when they hear of such matters, and seem inclined to say,"" there will, no doubt, be some advantage therefrom, one cannot see through all walls;""--they are jealous of the noble person, as if he sought advantage by back-stair methods. When they are all too plainly convinced of the absence of selfish intentions and emoluments, the noble person is regarded by them as a kind of fool: they despise him in his gladness, and laugh at the lustre of his eye. ""How can a person rejoice at being at a disadvantage, how can a person with open eyes want to meet with disadvantage! It must be a disease of the reason with which the noble affection is associated"";--so they think, and they look depreciatingly thereon; just as they depreciate the joy which the lunatic derives from his fixed idea. The ignoble nature is distinguished by the fact that it keeps its advantage steadily in view, and that this thought of the end and advantage is even stronger than its strongest impulse: not to be tempted to inexpedient activities by its impulses--that is its wisdom and inspiration. In comparison with the ignoble nature the higher nature is _more irrational:_--for the noble, magnanimous, and self-sacrificing person succumbs in fact to his impulses, and in his best moments his reason _lapses_ altogether. An animal, which at the risk of life protects its young, or in the pairing season follows the female where it meets with death, does not think of the risk and the death; its reason pauses likewise, because its delight in its young, or in the female, and the fear of being deprived of this delight, dominate it exclusively; it becomes stupider than at other times, like the noble and magnanimous person. He possesses feelings of pleasure and pain of such intensity that the intellect must either be silent before them, or yield itself to their service: his heart then goes into his head, and one henceforth speaks of ""passions."" (Here and there to be sure, the antithesis to this, and as it were the ""reverse of passion,"" presents itself; for example in Fontenelle, to whom some one once laid the hand on the heart with the words, ""What you have there, my dearest friend, is brain also."") It is the unreason, or perverse reason of passion, which the ignoble man despises in the noble individual, especially when it concentrates upon objects whose value appears to him to be altogether fantastic and arbitrary. He is offended at him who succumbs to the passion of the belly, but he understands the allurement which here plays the tyrant; but he does not understand, for example, how a person out of love of knowledge can stake his health and honour on the game. The taste of the higher nature devotes itself to exceptional matters, to things which usually do not affect people, and seem to have no sweetness; the higher nature has a singular standard of value. Yet it is mostly of the belief that it has _not_ a singular standard of value in its idiosyncrasies of taste; it rather sets up its values and non-values as the generally valid values and non-values, and thus becomes incomprehensible and impracticable. It is very rarely that a higher nature has so much reason over and above as to understand and deal with everyday men as such; for the most part it believes in its passion as if it were the concealed passion of every one, and precisely in this belief it is full of ardour and eloquence. If then such exceptional men do not perceive themselves as exceptions, how can they ever understand the ignoble natures and estimate average men fairly! Thus it is that they also speak of the folly, inexpediency and fantasy of mankind, full of astonishment at the madness of the world, and that it will not recognise the ""one thing needful for it.""--This is the eternal unrighteousness of noble natures.",7.783681,1,
Q4,How does art relate to nature?,aphorisms_stemmed,1cVe2ZcBtDh5HkqoMpF8,Ludwig Feuerbach,The Essence of Religion,44,"The spiritual being which man places above Nature and presupposes as her founder and creator, is nothing but the spiritual essence of man himself ' which, however, appears to him as another one, different from and incomparable to himself, because he makes it the cause o f Nature , the cause of effects which man's mind, will and intellect cannot produce, and because he consequently combines with that spiritual essence of man, the essence of Nature which is different. (15) It is the divine spirit who makes the grass grow, who forms the child in the womb, who holds and moves the sun in his course, who piles up the mountains, commands the winds, in closes the sea within its limits. What is the human mind compared with this spirit ! How small, how limited, how vain ! If therefore the rationalist rejects God's incarnation, the union of the divine and human nature, he does so particularly because the idea of God in his head hides only the idea of Nature, especially of Nature such as she was disclosed to the human eye by the telescope of astronomy. How should - thus he exclaims provoked - how should that great, infinite, universal being, which has its adequate representation and effect only in the great, infinite universe, descend for man's sake upon the earth, which certainly disappears into nothing before the immeasurable greatness and fullness of the universe? What unworthy, mean, «human» imagination ! To concentrate God upon earth, to plunge God into man, is about the same as to try to condense the ocean into one drop, to reduce the ring of Saturn into a finger-ring. Truly it is a rather narrow idea to think the universal being as limited only to earth or man, and to believe that Nature exists only on his account, that the sun shines only on account of the human eye. You do not see, however, short-sighted rationalist, that it is not the idea of God, but the idea of Nature, which within yourself objects to a union of God and man, and shows it to be a nonsensical contradiction; you do not see that the centre of union, tertium comparationis, between God and man is not that being to which you directly or indirectly attribute the power and effects of Nature, but rather that being which sees and hears, because you see and hear, which possesses consciousness, intellect and will, because you possess these faculties, or, in other words, that being which you distinguish from Nature, because you distinguish yourself from her. What, then, can you really object if this being finally appears as a real man before your eyes? How can you reject the consequences if you adhere to the premises ? How can you deny the son if you acknowledge the father ? If the God-man to you is a creature of human imagination and self-deification, then you must acknowledge, also, the creator of Nature to be a creature of human imagination and self-exaltation over Nature. If you wish for a being without any anthropomorphism, without any human additions, be they additions of the intellect, or the heart, or of imagination, then be courageous and consistent enough to give up God altogether, and to appeal only to pure, naked, godless nature as to the last basis of your existence. As long as you admit a difference , so long you incarnation God your own difference, so long you incorporate your own essence and nature in the universal and primary being ; for as you do not have nor know in distinction from human nature any other being than Nature , so, on the other hand, you neither have nor know any other being in distinction from Nature than the human one.",7.6209154,0,
Q4,How does art relate to nature?,aphorisms_stemmed,gcVe2ZcBtDh5HkqoMJGT,Ludwig Feuerbach,The Essence of Religion,23,"«The origin of fife is inexplicable and inconceivable.» Be it so; but this incomprehensibility does not justify us in drawing from it the superstitious consequences which theology draws from the deficiencies of human knowledge, nor in going beyond the sphere of natural causes: for we can only say, «we cannot explain life from these natural phenomena and causes which are known to us, or as far as they are known to us» - but we cannot say, « life cannot be explained at all from Nature,» without pretending to have exhausted already the ocean of Nature even to the last drop. This incomprehensibility does not justify us in explaining the inexplicable by the supposition of imagined beings, and in deceiving and deluding ourselves and others by an explanation which explains nothing. It does not justify us in changing an ignorance of natural material causes into a non-existence of such causes, and in deifying, personifying, representing our ignorance in a being which is to destroy such ignorance, and which yet does not express anything but the nature of such ignorance, the deficiency of positive, material reasons of explanation. For what else is the immaterial, incorporeal, not . natural, extra mundane being to whom we thus try to trace back all life, but the precise expression of the intellectual absence of material, corporeal, natural, cosmical causes? But instead of being so honest and modest as to say frankly: «We do not know any reason, we do not know how to explain it, we have no data nor materials,» you change these deficiencies, these negations, these vacancies of your head by the activity of your imagination into positive beings, into immaterial beings,  into beings which are not material nor natural, because you do not know of any material or natural causes. While ignorance however is contented with immaterial, incorporeal, unnatural beings, her inseparable companion, wanton imagination, which always and exclusively indulges in the intercourse with beings of the highest perfection, immediately elevates these poor creatures of ignorance to the rank of supermaterial, supernatural beings.",7.5699196,0,
Q4,How does art relate to nature?,aphorisms_stemmed,tcVd2ZcBtDh5Hkqo7YWf,Johann Wolfgang von Goethe,Maxims and Reflections,405,"And yet, with all the fragmentary nature of literature, we find thousand fold repetition; which shows how limited is man's mind and destiny.",7.512677,0,
Q4,How does art relate to nature?,aphorisms_bigram,4sVe2ZcBtDh5HkqoMpG6,Ludwig Feuerbach,The Essence of Religion,47,"« Who has told the bird that it has only to raise its tail if it wants to fly downward, or to depress it, if it wants to ascend ? He must be perfectly blind, who, in observing the flight of birds, does not perceive any higher wisdom that has thought in their stead P Certainly he must be blind, not for Nature, but for man, who makes his nature the original of Nature, the power of intellect the original power , who makes the birds' flight dependent upon the insight into the mechanical laws of flying, and who elevates his ideas abstracted from Nature into laws which the birds apply to their flight, just as the rider applies the rules of the art of riding, or the swimmer the rules of the art of swimming ; with the only difference that to the birds the application of the art of flying is created with them. But the flight of birds is founded on no art. Art is only where also the opposite of art is to be found, where an organ performs a function which is not directly and necessarily connected with it, which does not exhaust its essence, and is only a particular junction by the side of many other real or possible functions of the same organ. But the bird cannot fly otherwise than it does, nor is it at liberty not to fly ; it must fly. The animal always knows how to do only that which it is able to do, and for this very reason it can do this one thing so perfectly, so masterly, so unsurpassably, because it does not know anything else, because its power is exhausted in this one function, because this one function is identical with its nature. If we therefore are unable to explain the actions and functions of the animals, especially those of the lower ones, which are endowed with certain artistic impulses, without presupposition of an intellect which has thought in their stead, this is only because we think that the objects of their activity are objects to them in the same manner as they are objects to our consciousness and intellect. As soon as we consider the works of the animals as work of art , as arbitrary works , we must necessarily also consider the intellect as their cause, for a work of art presupposes choice, intention, intellect, and consequently, as we know by experience that animals do not think themselves, another being as thinking in their behalf. (17) « Do you know how to advise the spider how it is to carry and to fasten the threads from one tree to another, from one housetop to another, from a height this side of the water to another one on the other side?» Certainly not; but do you indeed believe that there is any advice needed in this instance, that the spider is in the same condition in which yon would be, if you were to solve this problem theoretically , that for it, as well as for you, there is any difference between « this side» and « that side?» Between the spider and the object to which it fastens the threads of its net, there is as necessary a connection as between your bone and muscle; for the object without it is for it nothing but the support of its thread of life, as the support of its fangs. The spider does not see what you see; all the separations, differences and distances which, or at least such as your intellectual eye perceives them, do not at all exist for it. What therefore to you is an insolvable theoretical problem, that is done by the spider without any intellect, and consequently without all those difficulties which exist only for your intellect. «Who has told the vine-fretters that they find their food in the fall of the year in greater abundance at the branch and at the bud than at the leaf? Who has shown them the way to the bud and to the branch? For the vine-fretter which was born upon the leaf, the bud is not only a distant but an entirely unknown province. I adore the creator of the vine-fretter and of the cochineal and remain silent.» Certainly you must be Silent if you make the vine-fretters and cochineals preachers of Theism, if you endow them with your thoughts, for only to the vine-fretter viewed from the standpoint of man is the bud a distant and unknown",14.256441,1,
Q4,How does art relate to nature?,aphorisms_bigram,HsVe2ZcBtDh5HkqoGI1s,Friedrich Wilhelm Nietzsche,The Joyful Wisdom,290,"_One Thing is Needful_--To ""give style"" to one's character--that is a grand and a rare art! He who surveys all that his nature presents in its strength and in its weakness, and then fashions it into an ingenious plan, until everything appears artistic and rational, and even the weaknesses enchant the eye--exercises that admirable art. Here there has been a great amount of second nature added, there a portion of first nature has been taken away:--in both cases with long exercise and daily labour at the task. Here the ugly, which does not permit of being taken away, has been concealed, there it has been re-interpreted into the sublime. Much of the vague, which refuses to take form, has been reserved and utilised for the perspectives:--it is meant to give a hint of the remote and immeasurable. In the end, when the work has been completed, it is revealed how it was the constraint of the same taste that organised and fashioned it in whole and in part: whether the taste was good or bad is of less importance than one thinks,--it is sufficient that it was _a taste!_--It will be the strong imperious natures which experience their most refined joy in such constraint, in such confinement and perfection under their own law; the passion of their violent volition lessens at the sight of all disciplined nature, all conquered and ministering nature: even when they have palaces to build and gardens to lay out, it is not to their taste to allow nature to be free.--It is the reverse with weak characters who have not power over themselves, and _hate_ the restriction of style: they feel that if this repugnant constraint were laid upon them, they would necessarily become _vulgarised_ under it: they become slaves as soon as they serve, they hate service. Such intellects--they may be intellects of the first rank--are always concerned with fashioning and interpreting themselves and their surroundings as _free_ nature--wild, arbitrary, fantastic, confused and surprising: and it is well for them to do so, because only in this manner can they please themselves! For one thing is needful: namely, that man should _attain to_ satisfaction with himself--be it but through this or that fable and artifice: it is only then that man's aspect is at all endurable! He who is dissatisfied with himself is ever ready to avenge himself on that account: we others will be his victims, if only in having always to endure his ugly aspect. For the aspect of the ugly makes one mean and sad.",13.640009,1,
Q4,How does art relate to nature?,aphorisms_bigram,9sVe2ZcBtDh5HkqoM5Ei,Ludwig Feuerbach,The Essence of Religion,52,"Goodness is an essential quality with the Gods ; but how can they be good if they are not almighty and free from the laws of natural providence,  from the fetters of natural necessity, if they do not appear in the individual instances which decide between life and death, as masters of nature , but friends and benefactors of men, and if they consequently do not work any miracles f The Gods, or rather Nature, has endowed man with physical and mental powers in order to be able to sustain himself. But are these natural means of sustaining himself always sufficient ? Do I not frequently come into situations where I am lost without hope if no supernatural hand stops the inexorable course of natural order The natural order is good, but is it always good ? This continuous rain or drought  is entirely in order ; but must not I or my family, or even a whole nation perish in consequence of it, unless the Gods give their aid and stop it ? (20) Miracles therefore are inseparable from the divine government and providence ; nay, they are the only proofs, manifestations and revelations of the Gods,as of powers and beings distinguished from Nature ; to deny the miracles is to deny the Gods themselves. By what are Gods distinguished from men ? Only by their being without limits, what the latter are in a limited manner , and especially by their being always what the latter are only for a certain time , for a moment. (21) Men live - living existence is divinity, essential quality and primary condition of the Deity - but alas ! not for ever ; they die - but the Gods are the immortal ones who always live ; men are also happy, but not without interruption as the Gods ; men are also good but not always , and just this constitutes according to Socrates the difference between Deity and humanity, that the former is always good ; according to Aristotle, men also enjoy the divine happiness of thinking, but their mental activity is interrupted by other functions and actions. Thus the Gods and men have the same qualities and rules of life, only that the former possess them without, the latter with limitations and exceptions. As the Life to come is nothing but the continuation of this life uninterrupted by death , so the divine being is nothing but the continuation of the human being uninterrupted by Nature in general - the uninterrupted , unlimited nature of man. But how are miracles distinguished from the effects of Nature ? Just as the Gods are distinguished from men. The miracle makes an effect or a quality of Nature which in a given case is not good, a good or at least a harmless one ; it causes that I do not sink and drown in the water, if I have the misfortune of falling into it ; that fire does not burn me ; that a stone, falling upon my head, does not kill me - in short, it makes that essence which now is beneficent, then destructive, now philanthropic, then misanthropic, an essence always good. The Gods and miracles owe their existence only to the exceptions of the rule. The Deity is the destruction of the deficiencies and weaknesses in man which are the very causes of the exceptions ; the miracle is the destruction of the deficiencies and limits in Nature. The natural beings are defined and consequently limited beings. This limit of theirs is in some abnormal cases the cause of their injuriousness to man ; but in the sense of religion it is not a necessary one, but an arbitrary one, made by God and therefore to be destroyed if necessity,  the welfare of man requires it. - To deny the miracles under the pretext that they are not becoming to God's dignity and wisdom in virtue of which he has fixed and determined everything from the beginning in the best manner, is to sacrifice man to Nature, religion to intellect , is to preach Atheism in the name of God. A God who fulfils only such prayers and wishes of men as can be fulfilled also without him , the fulfilment of which is within the limits and conditions of natural causes , who therefore helps only as long as art and Nature help, but who ceases helping as soon",13.349835,1,
